ENSG00000164949.7	0.918752	0.967452	0.93347	1.022668	1.098662	0.872103	0.9127660000000001	1.032052	1.487393	2.121548	2.434371	4.3478390000000005	5.541154	6.831513	11.102257	11.607804	16.794045	21.780884	27.430477999999997	24.286696	19.266517	17.007136	1.356893	0.760139
ENSG00000185231.4	0.627963	0.8007770000000001	0.43816	0.450149	0.478072	0.380706	0.5858570000000001	0.414185	0.464299	0.471326	0.735522	0.9329890000000001	1.365648	1.090684	3.621918	4.0124320000000004	7.033764	7.529445000000001	15.168497	14.326889	20.342538	18.325416999999998	0.857592	0.932899
ENSG00000172159.15	0.628661	0.989475	0.721749	0.67408	0.759498	0.752084	0.683672	0.72651	0.696387	0.813333	0.817451	0.798764	0.91536	0.82595	0.858824	0.903038	1.294684	1.7566869999999999	4.43366	4.285438	9.427932	9.174825	1.428184	1.309648
ENSG00000165030.3	2.83687	3.219764	2.847194	2.671147	3.109205	2.996697	4.41679	5.098879	6.585801	9.377237	16.357615	22.142864	31.206284	30.601969	35.036469	32.456988	26.005464	23.073088	20.123104	18.024228	15.254694	13.637454	3.236965	2.741461
ENSG00000128342.4	0.168337	0.127234	0.15085	0.384294	0.167127	0.138247	0.143143	0.475458	0.224964	0.232931	0.206466	0.45680200000000004	0.275737	0.236138	1.630573	1.611503	3.6395850000000003	3.885029	7.269793	5.450247	2.343512	2.007029	0.131904	0.064008
ENSG00000175556.16	0.760441	0.789749	0.79090799999999994	0.588321	0.658573	0.7349220000000001	0.964123	0.6161719999999999	0.687245	0.796875	0.660318	0.7149789999999999	0.661808	0.706613	1.25403	1.334661	2.743663	3.04559	4.662631	4.437114	4.969003	4.720344	0.6427309999999999	0.5813889999999999
ENSG00000155846.16	0.240027	0.248595	0.30556099999999997	0.21531899999999998	0.259366	0.36267099999999997	0.355549	0.235992	0.294238	0.220582	0.288513	0.30761	0.250956	0.218772	0.237638	0.34832799999999997	1.160386	1.219745	2.040563	1.653387	1.113945	1.06746	0.383826	0.297129
ENSG00000138134.11	0.8158599999999999	1.123644	1.1002049999999999	1.035204	1.244577	1.002813	1.005058	1.431907	0.9665849999999999	1.031752	1.4119819999999998	1.031208	1.5278969999999998	2.519928	3.535677	4.65577	7.88971	9.114991999999999	9.882039	9.986826	6.467642	7.239629	1.254176	1.60585
ENSG00000066248.14	1.019048	1.668003	1.68825	1.751476	1.7531510000000001	1.570312	1.722448	1.505789	2.032215	1.493249	2.174718	1.835659	1.885853	1.794687	3.212265	2.768415	4.291875	4.6748460000000005	6.628101	6.383534	7.34467	6.75035	1.330962	1.500727
ENSG00000188582.8	0.203943	0.157756	0.304033	0.125777	0.360747	0.417575	0.397989	0.428594	0.713677	0.58631	0.971614	1.228707	1.609985	2.054664	5.104278	5.222358	7.61458	8.165682	6.647955	5.920025	2.989865	2.698192	0.1504	0.220216
ENSG00000081181.7	4.148407	4.693417	3.9839789999999997	3.688751	4.0743659999999995	4.1256390000000005	4.0637870000000005	4.772082	4.646472	3.8462820000000004	5.564757	6.170646	7.463990000000001	6.654103999999999	12.798828	11.272125	14.967562000000001	15.914895000000001	18.988722	18.165195	23.429277	20.759187999999998	5.239923	5.974196
ENSG00000197147.13	1.016929	1.4106239999999999	1.6516119999999999	1.508004	1.521039	1.337462	1.66386	1.6912719999999999	1.4119789999999999	1.275031	1.548749	1.569496	1.3399400000000001	1.237463	1.491402	1.603094	3.29814	3.454533	5.160728	5.307395	6.2925130000000005	5.5276890000000005	2.192473	1.804019
ENSG00000105825.11	4.432809	4.126475	4.539567	4.222855	4.460903	4.811729000000001	4.579926	4.765432	5.143337	4.903466	6.99831	7.222303	10.714642999999999	10.000018	17.911695	17.41923	25.6791	22.379991	35.544523	32.995642	45.304313	41.139205	19.693163	17.685959
ENSG00000149948.13	0.528755	0.449181	0.640669	0.530729	0.790768	0.6955290000000001	0.720572	0.841639	0.897716	0.783288	0.802328	0.9129309999999999	0.953562	0.867424	1.91699	1.695101	2.554745	2.381267	4.177596	3.688	3.618995	3.5158709999999997	0.431331	0.415512
ENSG00000135750.14	7.407558	8.021756	7.42715	6.612113	8.345844	6.884449	8.03269	6.91023	6.862073	6.462695	7.8049539999999995	8.688086	7.667254	7.458241	12.545117	12.515371	26.528018	25.187718999999998	49.362768	38.985953	39.123945	33.435824000000004	10.752449	8.965251
ENSG00000132906.17	4.1078339999999995	4.013124	4.173907	3.1288910000000003	4.159289	3.853402	4.107937	3.36706	4.532302	3.781613	4.411035	4.694813	5.250793	4.459188	8.446952	7.097931999999999	10.737862	10.470248	13.596596	12.091066	13.382744	13.019252	4.365258	4.031333
ENSG00000146426.17	1.590707	2.257298	1.7941239999999998	1.2760930000000001	2.330201	1.5797249999999998	1.909535	1.44658	1.809423	1.402801	1.755582	1.6986919999999999	1.606432	1.496895	1.380957	1.377062	2.5468640000000002	3.112836	4.041677	3.2699759999999998	2.856429	2.342313	2.062433	1.838041
ENSG00000176697.18	0.382372	0.41672099999999995	0.421024	0.32188900000000004	0.408284	0.27503900000000003	0.485387	0.46145600000000003	0.43043	0.427272	0.47559	0.405877	0.607002	0.6757489999999999	2.386393	2.5215739999999998	6.202151	6.073294	7.799416	7.0362979999999995	5.541344	4.991053	0.546029	0.45684
ENSG00000136158.11	1.097028	1.4011179999999999	1.245252	1.083043	1.5395670000000001	1.4034440000000001	1.452012	1.522237	1.721236	1.9802719999999998	2.847774	3.530553	5.75179	5.535122	9.656194000000001	9.45895	10.361919	9.696633	8.450118999999999	7.2419400000000005	5.098445	4.43382	1.112103	0.9397030000000001
ENSG00000188916.8	0.034422	0.063257	0.035702	0.0387	0.032691	0.083231	0.043254	0.024708	0.030853	0.018863	0.043002	0.020158	0.016804	0	0.20471499999999998	0.218413	0.730117	0.820048	1.9714520000000002	1.5882930000000002	2.0622420000000004	1.9344999999999999	0.087395	0.026666
ENSG00000173548.8	0.351058	0.373809	0.350252	0.287616	0.398975	0.311537	0.289115	0.286905	0.45290600000000003	0.2709	0.422151	0.429623	0.571526	0.466335	1.581702	1.163469	1.905435	2.207688	2.364917	2.5811770000000003	2.512779	2.136834	0.709216	0.809678
ENSG00000137869.14	1.6101940000000001	1.193046	1.652539	1.757063	1.358746	1.744348	1.9382460000000001	1.8897680000000001	2.049762	3.275289	3.270385	3.2156599999999997	5.055381	4.611829	9.907922	8.422116	12.873924	11.59859	18.03667	14.962379	19.643597	18.265954999999998	1.5889229999999999	1.6588289999999999
ENSG00000171724.2	0.426398	0.471566	0.45380000000000004	0.382509	0.589368	0.34682	0.417502	0.423676	0.401799	0.317313	0.384026	0.367933	0.454085	0.257951	0.415383	0.411837	0.951203	0.760751	4.116294	3.5454630000000003	7.874414	7.270816	4.564677	3.900482
ENSG00000006327.13	2.382385	1.989082	2.1486940000000003	2.05789	1.858171	1.882086	2.067287	1.769851	2.43824	2.033172	2.5886080000000002	3.220469	5.128151	7.154962	31.572369	33.880274	75.23898100000001	80.257805	157.595743	143.96715700000001	161.950885	158.986808	11.385207999999999	9.465599000000001
ENSG00000120833.13	1.49515	1.6190900000000001	1.934638	1.5730689999999998	1.707142	1.30962	1.724211	1.465805	1.402968	1.70283	1.875273	1.879039	1.6911129999999999	1.815757	3.139088	2.910916	5.963101	5.777152	9.807623	9.345782	11.797818	12.60067	2.092405	1.712425
ENSG00000197106.6	0.318378	0.167201	0.261848	0.17791	0.205214	0.174728	0.242064	0.183471	0.321018	0.165133	0.20269	0.42221600000000004	0.184359	0.38199	0.54499	0.6046130000000001	1.039886	1.367286	2.645612	2.772723	5.586799	4.486404	0.737192	0.931307
ENSG00000134107.4	2.241927	2.670462	2.642489	2.235031	3.030067	2.914893	3.6249409999999997	4.1087679999999995	4.543622999999999	5.512699	7.196714	7.701982	8.444052000000001	8.147001999999999	9.183135	9.132966999999999	13.164729000000001	14.591518	29.791497999999997	24.609948	26.631836	22.551553	5.1289430000000005	5.365868
ENSG00000138166.5	2.601932	2.885498	2.58327	2.688556	2.987112	2.9958270000000002	3.63862	4.418391000000001	5.088896	5.475013	5.963947	6.475396	7.671158	6.894685999999999	9.902436	9.657746	17.298665	18.479188999999998	34.651227000000006	28.722915	32.673541	30.313468	4.417719000000001	3.62286
ENSG00000183654.8	1.076562	1.485656	1.218779	1.271703	1.4824570000000001	1.135403	1.250141	1.0492949999999999	1.171108	1.295989	1.4465890000000001	1.302259	1.760579	1.491181	4.117887	3.494031	7.005001	6.548039	12.296906	12.846309	14.07856	11.286951	1.245961	1.423259
ENSG00000132334.16	0.066209	0.047635	0.067092	0.035783	0.06649	0.06146	0.06404599999999999	0.15874	0.080905	0.052937	0.045515	0.063388	0.042277	0.081361	0.05324	0.087766	0.506219	0.397315	1.5337159999999999	1.7319959999999999	2.375718	1.9167480000000001	0.228383	0.173859
ENSG00000155090.14	1.405556	1.4219819999999999	1.6521649999999999	1.657189	1.750037	1.682685	1.946065	1.756231	1.899857	1.844962	2.361949	2.5031760000000003	5.492706	6.311133000000001	23.134014	22.811235999999997	22.61889	20.798251	14.694366	12.382933999999999	9.027368	6.831448	3.0367789999999997	2.836101
ENSG00000185634.11	0.208061	0.320515	0.290961	0.21426099999999998	0.403968	0.284777	0.281792	0.278781	0.218177	0.336554	0.383399	0.27587	0.283392	0.333917	0.60315	0.721507	1.8811719999999998	1.5844850000000001	3.5404459999999998	3.327867	4.053764	3.135987	0.253462	0.295259
ENSG00000223414.2	1.175862	1.4413770000000001	1.5277539999999998	1.579594	2.052262	1.683411	1.632012	1.794896	1.794796	2.064181	3.155716	4.735423000000001	7.423796	6.816257	11.95111	10.582077	10.327918	9.604461	8.305666	7.571721	7.921593	7.962059999999999	0.5780069999999999	0.533101
ENSG00000157502.13	0.859121	1.062047	1.021252	0.819924	1.148712	0.8788320000000001	1.0435189999999999	1.0904800000000001	1.067347	1.025652	1.129921	1.065116	1.209789	1.082784	1.899351	1.7325119999999998	2.596995	2.3874999999999997	5.364735	4.812773	6.211568	5.999171	1.4753829999999999	1.392029
ENSG00000008405.11	4.9370709999999995	5.728243	5.504079	5.173521999999999	5.4525630000000005	5.7153160000000005	5.305449	5.669014	4.848217	5.071057	5.3910409999999995	5.484959	5.8561689999999995	5.160252000000001	6.693588999999999	7.007647	9.28168	8.330677999999999	12.367734	11.483054	12.120398	12.696846	2.937746	3.166912
ENSG00000069849.10	30.660582	28.882976	29.418687000000002	29.092976	30.187958	30.100779	27.507051	25.620670999999998	30.505431	23.847479999999997	30.711299999999998	30.333781	39.574397	32.056719	55.961037	52.778608999999996	59.205102000000004	62.649138	72.311413	60.042231	66.49372	57.771816	44.339034	33.640788
ENSG00000159167.11	2.501025	2.607935	2.467841	2.444354	2.442265	2.563198	2.801329	2.675091	2.475484	2.623331	3.145028	3.067092	3.386584	3.1532829999999996	4.703765	4.720785	7.961953	7.106406000000001	13.670625000000001	11.920527	15.249604	14.019487	4.74459	4.775844
ENSG00000111885.6	1.191136	1.315784	1.288791	1.159043	1.395998	1.191127	1.242288	1.308342	1.200528	1.257341	1.256149	1.063152	1.311125	1.200805	2.001489	1.889851	2.790961	2.869293	5.664975	4.989407	8.429969	8.229064	2.989951	2.531072
ENSG00000114529.12	5.7183340000000005	6.521674	6.324503	5.61182	6.575486000000001	6.570416	6.645633	5.714938	6.082555	6.0349829999999995	5.899656	5.679543	5.817872	5.308294	9.298756000000001	9.108414	13.960740999999999	14.387426	19.198379	16.813488	18.459556	19.356495	7.3150070000000005	7.723833
ENSG00000197019.4	1.041024	0.932078	1.074313	0.873371	1.057928	1.292413	1.209627	1.10992	1.18483	1.075049	1.550956	1.635161	2.810895	3.813919	10.146643	11.18429	12.941326	12.933569	9.593588	9.109702	5.510674	5.506417	1.647847	1.758387
ENSG00000117525.13	0.42130100000000004	0.514816	0.544216	0.399547	0.45592900000000003	0.489568	0.987572	0.463194	0.530737	0.594303	0.916368	0.719479	1.25256	1.351303	3.821736	4.68175	5.918525	6.5937019999999995	3.275127	2.972881	1.557699	1.4675159999999998	0.787293	0.783466
ENSG00000162543.5	0.083624	0.117129	0.094	0.100586	0.081552	0.05953	0.050609	0.096657	0.078596	0.099201	0.125817	0.091422	0.117888	0.122049	0.122019	0.134997	0.235579	0.282046	0.744283	0.739695	1.375309	1.575599	0.179945	0.147889
ENSG00000054356.13	2.177638	2.195832	1.984919	2.300479	2.488865	1.632261	2.302722	1.684433	2.28078	2.702576	2.5017050000000003	2.179479	2.878986	2.352016	3.721458	4.2315320000000005	5.396278	5.497431	10.234902	8.507753	12.034082999999999	10.552723	9.58032	7.857364
ENSG00000132481.6	2.915903	3.319172	4.033396	3.100834	4.025855	3.896671	4.808971	3.322398	4.60133	4.5200380000000004	4.116316	4.2390099999999995	4.026003	3.4737009999999997	5.862538	6.051129	10.7444	10.613724	12.636109	12.233127	16.76063	12.635151	6.004996	5.739733
ENSG00000176595.3	0.59154	0.844308	0.830525	0.782468	0.828006	0.74554	0.763441	0.702241	0.746628	0.739921	0.808176	0.801902	0.692255	0.700979	0.969029	1.116376	1.782085	1.657836	3.252744	3.120594	4.706769	4.554897	1.089535	1.026928
ENSG00000070061.14	54.087416000000005	60.227537999999996	58.825973	56.128094	53.423067	54.983479	60.414884	58.969466000000004	57.372092	62.882882	57.929886999999994	60.265131	65.01198600000001	63.226602	99.01819	101.074502	153.903684	160.097536	218.29771399999998	211.279524	244.513887	238.042103	90.871066	74.30888
ENSG00000172965.14	16.144878	18.951451	19.602478	20.255278	18.157726	19.422296	18.308917	18.491009	19.689647	19.366709	19.722792	20.907702	19.344881	20.172044	25.19681	25.16189	37.667089	38.609298	55.960319	53.091533	64.555728	59.430106	28.511741	27.725132000000002
ENSG00000171877.20	0.445207	0.700294	0.7768200000000001	0.487492	0.679193	0.7158800000000001	0.763186	0.637862	0.810949	0.781578	0.768665	0.482295	0.605301	0.43894500000000003	0.6051	0.666046	1.45591	1.909085	8.795322	7.6746	12.957434000000001	12.555769999999999	1.146676	1.042604
ENSG00000167528.12	17.03856	20.894688	20.647374	17.005479	21.428058	18.983186	21.548491000000002	18.640128	18.413588	20.048568	19.635468	24.256397	23.093961999999998	21.911507999999998	33.494413	32.474273000000004	43.563255	48.386501	64.527204	58.222103000000004	67.747198	66.337914	18.447395	16.528813
ENSG00000126368.5	5.286833	5.677978	6.749594	5.744384	7.116133	6.653908	7.451845	6.989128	6.972441	6.710047	7.124159	7.236346	5.93184	5.22631	4.858967	4.858645	4.9596730000000004	4.630685	3.171064	2.90206	2.134262	1.995667	13.029829	13.657431
ENSG00000106665.15	1.7539799999999999	1.9156499999999999	2.553652	2.38415	2.889648	2.134488	2.749501	2.089483	2.30556	2.740845	2.3504340000000004	2.319254	2.492079	1.951932	2.605232	2.525425	4.658693	4.3025329999999995	9.118344	7.406246	8.341937	8.283242	2.731352	2.23351
ENSG00000137878.16	3.866863	3.609451	4.957294	3.6667579999999997	4.41834	4.401803	4.038254	3.64317	4.887059	4.25742	4.098313	4.7373829999999995	4.530557	5.150722	12.151221999999999	12.000882	22.786341	25.008154	33.797796	30.710335999999998	27.63205	23.609773	6.331339	5.6600719999999995
ENSG00000027075.14	0.24225400000000002	0.502008	0.581119	0.423261	0.475672	0.139657	0.25712999999999997	0.495649	0.30227899999999996	0.500144	0.294862	0.399544	0.460046	0.696446	0.420454	0.508645	2.300438	2.752015	5.743162	5.543757	8.344397	7.8054440000000005	0.511771	0.666664
ENSG00000172738.11	0.369677	0.787403	0.459271	0.646126	0.7585900000000001	0.457314	0.388263	0.334768	0.733215	0.40203900000000004	0.895572	0.802802	1.089953	0.929191	2.413627	1.703886	4.732999	5.370853	6.056325	5.421806	3.7053860000000003	3.16552	1.032794	0.918998
ENSG00000100644.16	99.558213	116.00791799999999	113.461198	106.68373199999999	115.49181	106.304216	114.21975	108.82218	114.855176	112.689588	116.83164099999999	117.77757	112.998746	105.869141	154.905853	161.272991	219.015006	229.701223	321.476188	299.773701	346.345081	326.399508	129.156871	121.427198
ENSG00000167693.16	2.810907	3.357457	4.399342	4.051164	4.329925	4.033275	4.393449	3.419825	3.622287	4.1754109999999995	4.085841	4.6849810000000005	4.332587	3.510571	4.471409	4.712706	8.733593	9.750331	23.610601	22.395901	32.062447	30.16617	6.440773999999999	8.105345
ENSG00000164442.9	2.216663	2.453413	2.729459	2.7762539999999998	3.385409	2.9249970000000003	3.9620919999999997	4.2845580000000005	3.9712249999999996	3.675686	4.412616	4.450311999999999	7.051923	5.523379	15.411469	17.076057	24.883438	25.481988	23.280414999999998	20.273329	20.425817	19.037982	2.936161	3.46289
ENSG00000175344.17	0.800048	0.9828370000000001	1.095513	0.933914	1.486684	1.122644	1.030783	0.937262	1.038063	1.06887	1.562128	1.749087	1.140411	1.513947	2.275888	1.98123	3.230004	3.300174	5.296126	5.046385	6.396006	6.9017420000000005	0.823824	0.720259
ENSG00000119938.8	1.113904	1.147742	1.087991	1.175764	1.165602	1.21893	1.19722	1.050289	1.178739	0.949589	1.331061	1.155597	1.584344	2.005495	4.071966	4.405046	7.53099	7.96781	9.029839	9.960992	9.801635	9.958886	2.078562	1.817251
ENSG00000258947.6	8.718036	8.779185	10.164759	10.256096	12.258644	10.548708	10.690261	9.426591	10.92666	10.611454	11.224232	12.506152	11.827324	11.434303	32.856854999999996	35.147342	59.916723	60.14649	89.927438	72.406196	44.050682	43.407582000000005	16.891464	17.206664
ENSG00000105849.5	4.861176	5.8776459999999995	5.367996	5.19148	5.235178	5.52266	7.038463	5.157293	5.983277	6.4371979999999995	5.983098999999999	5.67816	6.775648	5.901594	7.613384	7.593879	11.145724000000001	8.779369	15.847528	13.873592	17.627434	15.361811000000001	7.862766	7.627295
ENSG00000117707.15	1.8991449999999999	2.308045	2.086323	2.000738	1.8348790000000001	1.938736	2.481197	2.084618	2.690728	2.081116	2.203452	2.191586	2.109063	1.9621549999999999	3.230441	2.525665	4.321237	5.528383	6.803511	6.371455	6.2748	6.118684	3.2301100000000003	2.7609600000000003
ENSG00000146648.17	1.1611580000000001	1.534267	1.616746	1.2538010000000002	1.551902	1.2985119999999999	1.734312	1.261406	1.4305029999999999	1.313088	1.289496	1.2972430000000001	1.252488	1.122056	1.545715	1.725346	6.1032020000000005	6.516611999999999	22.076752	20.008562	35.074496	34.420954	3.325965	2.9215009999999997
ENSG00000164741.14	4.39323	5.207543	4.579815	5.135953	5.0616650000000005	5.073591	4.995619	5.029954	5.208893	5.446036	5.46688	6.387927	5.97738	5.283644	11.333329	11.108524	20.771217	22.31261	27.191755	25.551153	23.524474	22.316929000000002	7.122558	5.939578
ENSG00000150787.7	40.506817	44.761827	43.860502000000004	40.83365	44.355591	43.501313	42.816507	46.393724999999996	46.845085	43.927170000000004	48.572399	48.857535	53.992083	51.636232	67.513851	67.07915100000001	81.657179	84.75956000000001	120.295083	111.715261	126.04821500000001	134.856981	52.217679	48.281885
ENSG00000124145.6	5.434166	5.743965	5.81828	5.320997	6.289014	5.882409	5.876098	5.492414	6.050916	5.808781	6.713128	5.807717	6.225835	6.118989	10.32577	10.503092	16.468037	18.904856	26.285204	25.340265	29.852875	29.52596	11.2113	10.645561
ENSG00000138639.17	4.457624	4.619636	5.624365	4.916585	5.838576	5.801127999999999	5.527494	5.144277	5.619662	4.635006	5.420159	5.794112	5.648545	4.672943	4.792959	4.220906	5.850818	6.7611419999999995	14.145275	12.101181	16.429427	15.764179	5.936138000000001	5.0101640000000005
ENSG00000167470.12	4.270609	4.1161970000000005	5.1503120000000004	4.62519	5.191688	5.224501	5.878062	4.71485	5.8339430000000005	6.165366000000001	7.8952089999999995	7.53256	7.392438	6.9646870000000005	13.873603000000001	15.222684999999998	14.729711000000002	17.295905	13.870149000000001	13.64582	10.738334	10.642589	5.481557	5.5781909999999995
ENSG00000119917.13	2.6510619999999996	2.669503	2.741504	2.606786	2.8200279999999998	2.8017149999999997	2.7423520000000003	2.3629320000000003	2.882133	2.423566	2.6712529999999997	2.242849	2.361476	1.862898	1.8184319999999998	1.854656	2.5762120000000004	2.718125	5.817037	5.274524	8.46244	8.533945	3.703077	3.509697
ENSG00000120729.9	13.804908000000001	14.442431	14.731856	14.136571	16.824261	15.265468	16.906314000000002	15.518101	17.495021	16.681272	19.24958	18.99936	22.240097	20.831581	28.828252000000003	27.195437	36.953755	37.942579	47.902939999999994	43.939127	46.003805	40.288402	21.254307	17.725007
